TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum $,TLMaxSum $,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,0,0,0,0,3.108108,0,220,24,0,0,1,10,15845,32229,13,FALSE,0,2,3,49,64,2,0,1,71,0,1,10
0,0,0,0,2,1,1,113,6,0,1,1,5,6718,15705,16,FALSE,0,0,1,43,38,0,0,0,31,0,0,20
0,1,0,1,5,1,1,405,10,0,1,5,15,68926,96183,22,TRUE,16,7,10,72,37,0,16,19,37,16,16,33
0,1,0,0,3,0,3,126,3,1,5,10,4,18837,18950,21,TRUE,0,4,4,99,48,0,0,3,14,1,0,250
0,0,0,0,1,1,0,289,7,0,2,6,12,37053,49096,24,FALSE,0,6,6,75,63,0,0,0,50,0,0,50
0,1,1,0,1,1,1,252,13,0,0,1,3,5926,10088,4,FALSE,0,0,2,59,75,0,0,1,75,0,0,33
0,0,0,0,2,0,5,136,2,1,1,5,11,3489,15456,15,TRUE,0,1,2,23,44,3,1,6,61,1,3,45
0,0,0,0,1,1,1,144,5,0,1,6,8,38702,45993,15,FALSE,0,3,5,84,63,0,0,1,50,0,0,75
0,6,5,0,3,1,5,54,13,0,0,1,4,316,906,2,TRUE,1,1,1,35,13,2,3,6,50,3,4,25
0,0,0,0,4,0,3,180,10,0,1,5,16,39735,80124,24,TRUE,1,3,3,50,76,0,1,1,64,1,1,31
0,0,0,0,0,11,0,128,10,0,2,3,11,27404,33122,20,TRUE,1,6,7,83,71,0,1,1,52,1,1,27
0,1,0,1,7,0,8,64,2,1,2,4,7,22513,31119,8,TRUE,2,4,4,72,42,2,2,3,58,2,3,57
0,0,0,0,6,0,6,255,14,0,0,2,6,4406,8592,19,FALSE,0,3,3,51,48,1,0,4,29,0,0,33
0,6,3,1,6,1,3,29,2,1,1,2,3,14185,18317,2,TRUE,1,2,3,77,50,0,1,1,75,4,1,67
0,0,0,0,8,0,9,24,1,1,3,5,4,17351,19691,3,TRUE,1,1,1,88,60,0,1,1,80,1,1,125
0,6,4,0,1,1,1,100,39,0,0,0,4,12556,22417,7,TRUE,1,1,2,56,56,0,1,2,44,3,1,0
0,0,0,0,2,1,1,83,5,0,2,2,3,2989,3040,4,FALSE,0,2,2,98,100,0,0,0,75,0,0,67
0,0,0,0,1,1,0,231,12,0,1,1,18,63058,67320,23,FALSE,0,14,15,94,83,0,0,0,78,0,0,6
0,0,0,0,0,8,2,174,10,0,2,3,3,7038,10054,3,TRUE,1,1,2,70,75,0,1,1,75,1,1,100
0,3,3,0,12,0,7,57,3,1,1,1,1,19017,19017,1,TRUE,0,1,1,100,25,0,0,2,25,2,0,100
0,2,2,0,8,0,8,53,4,0,1,2,2,761,3763,2,FALSE,0,1,1,20,67,0,0,0,67,2,0,100
0,0,0,0,1,1,4,226,5,0,3,3,11,13241,28560,14,FALSE,0,2,2,46,53,3,0,1,73,0,0,27
0,0,0,0,4,1,0,216,5,0,4,10,18,41576,82071,29,FALSE,0,3,8,51,81,0,0,0,58,0,0,56
0,0,0,0,4,1,7,144,7,0,1,5,8,34767,43989,19,TRUE,0,4,7,79,45,2,1,4,40,1,2,63
0,0,0,0,16,1,7,324,3,2,2,3,3,13317,16107,2,FALSE,0,2,2,83,25,0,0,0,75,0,0,100
0,0,0,0,1,3,0,126,2,1,3,5,12,28223,45794,17,TRUE,0,4,5,62,48,0,0,1,52,0,0,42
0,1,0,0,3,3,2,295,21,0,0,1,6,2737,8769,9,TRUE,1,0,2,31,31,1,3,6,46,3,3,17
0,8,5,1,2,1,1,126,64,0,0,0,4,2938,2697,5,TRUE,3,2,2,109,6,0,3,12,24,5,3,0
0,5,1,0,2,1,2,95,3,1,4,4,7,26975,35883,5,TRUE,4,2,4,75,36,0,5,6,64,7,5,57
0,0,0,0,9,1,13,223,9,0,2,8,26,113379,143941,43,FALSE,0,5,5,79,78,1,0,0,53,0,0,31
0,0,0,0,2,0,4,199,14,0,0,2,10,9398,15610,23,TRUE,2,2,3,60,32,2,3,13,36,3,4,20
0,2,0,1,3,3,1,120,5,0,3,3,4,2236,3482,3,TRUE,1,2,2,64,60,0,1,2,80,1,1,75
0,1,1,0,2,2,6,90,4,0,2,6,6,8500,12900,24,TRUE,0,3,4,66,37,0,0,2,22,0,0,100
0,0,0,0,2,1,1,162,11,0,2,4,12,9765,12121,13,TRUE,1,6,8,81,65,0,1,5,71,1,1,33
0,0,0,0,0,15,0,148,15,0,0,5,7,163,10843,11,FALSE,0,0,0,2,60,0,0,0,47,0,0,71
0,0,0,0,1,1,1,126,25,0,0,0,7,13722,22702,10,FALSE,0,2,2,60,73,0,0,0,64,0,0,0
0,6,0,0,3,0,5,417,13,0,0,1,4,2085,5979,7,TRUE,0,1,1,35,18,3,1,2,36,1,1,25
0,0,0,0,0,10,0,301,10,0,2,2,7,31236,38993,11,FALSE,0,3,4,80,67,0,0,0,58,0,0,29
0,0,0,0,1,0,1,79,4,0,1,4,6,49129,60614,9,FALSE,0,3,4,81,80,0,0,0,60,0,0,67
0,1,1,0,7,0,6,406,2,1,3,3,5,4275,22069,10,FALSE,0,1,1,19,64,0,0,0,45,0,0,60
0,5,3,1,12,0,15,73,4,0,4,6,9,23283,27275,11,TRUE,0,6,6,85,40,0,1,5,45,3,1,67
0,5,3,1,2,1,2,157,3,1,2,3,4,8534,9817,5,TRUE,3,2,2,87,30,1,3,6,40,6,3,75
0,1,0,0,1,0,0,197,23,0,0,1,6,3101,9283,10,TRUE,0,1,1,33,46,0,0,5,46,0,0,17
0,0,0,0,1,1,1,104,1,1,6,8,11,9213,31921,20,FALSE,0,2,2,29,64,0,0,0,50,0,0,73
0,0,0,0,1,4,0,299,63,0,0,0,3,0,0,9,TRUE,0,0,0,0,25,1,0,5,25,0,0,0
0,0,0,0,2,1,1,197,1,1,1,2,26,22309,83808,35,FALSE,0,2,5,27,72,0,0,0,67,0,0,8
0,0,0,0,7,1,6,213,5,0,2,6,19,50800,90856,38,FALSE,0,5,7,56,63,0,1,1,48,1,1,32
0,0,0,0,3,1,3,185,5,0,5,8,12,27146,38887,22,TRUE,1,4,4,70,59,3,1,2,44,1,2,67
0,2,2,0,2,1,2,149,10,0,2,3,4,18299,21179,5,FALSE,0,1,2,86,60,2,0,1,80,1,1,75
0,1,0,1,2,1,0,183,11,0,1,2,1,2318,2611,6,FALSE,0,1,1,89,71,0,0,1,14,0,0,200
0,1,0,1,1,1,1,238,22,0,0,2,6,10121,21777,18,TRUE,0,3,3,46,28,0,0,7,24,0,0,33
0,0,0,0,11,0,11,86,9,0,2,3,4,4205,6431,5,TRUE,0,0,2,65,83,0,0,1,67,0,0,75
0,0,0,0,1,1,1,46,7,0,1,1,1,2737,4000,2,FALSE,0,0,1,68,25,0,0,0,25,0,0,100
0,0,0,0,2,3,1,137,6,0,1,1,6,8317,16109,5,TRUE,1,3,4,52,63,0,1,3,75,1,1,17
0,2,0,1,7,0,5,248,20,0,0,1,1,4062,4836,6,TRUE,1,1,1,84,23,0,1,5,8,1,1,100
0,0,0,0,5,1,6,143,1,1,5,8,21,50811,126553,31,FALSE,0,3,11,40,72,0,0,0,58,0,0,38
0,1,1,0,4,1,6,38,1,1,2,2,5,2570,10093,4,FALSE,0,1,1,25,80,0,0,0,100,0,0,40
0,2,0,1,2,2,3,159,5,0,1,2,5,3583,3435,3,TRUE,3,3,4,104,16,0,3,14,26,3,3,40
0,0,0,0,8,0,25,269,3,1,3,13,7,18917,20068,18,FALSE,0,3,4,94,43,3,0,5,30,0,1,186
0,2,0,0,4,5,4,159,16,0,0,1,1,1880,10500,5,TRUE,1,0,0,18,50,3,1,6,10,1,4,100
0,0,0,0,0,3.108108,0,118,4,0,2,3,14,22938,33940,15,FALSE,0,7,8,68,88,0,0,0,82,0,0,21
0,0,0,0,2,0,1,284,4,0,4,6,11,43830,49891,26,TRUE,0,9,11,88,43,3,0,2,37,0,0,55
0,1,1,0,3,0,1,146,6,0,1,2,6,37233,50693,8,FALSE,0,2,4,73,78,0,0,0,67,0,0,33
0,0,0,0,0,3.108108,0,35,35,0,0,0,1,640,4200,1,FALSE,0,0,0,15,100,0,0,0,100,0,0,0
0,1,0,1,2,0,1,116,6,0,3,3,4,3782,4385,15,TRUE,2,2,3,86,38,0,2,11,15,2,2,75
0,0,0,0,3,1,1,166,6,0,2,2,12,26561,35778,25,TRUE,0,6,7,74,44,3,1,2,44,1,1,17
0,1,0,1,9,1,6,172,4,0,1,4,3,664,900,8,TRUE,0,1,2,74,29,0,0,10,18,0,0,133
0,2,0,0,4,1,5,202,5,0,2,6,8,6170,7051,9,TRUE,2,6,6,88,46,2,2,4,62,2,3,75
0,0,0,0,4,2,8,235,2,1,5,7,7,30612,37661,11,TRUE,3,3,4,81,67,0,3,7,47,3,3,100
0,1,0,1,4,1,7,284,4,0,1,1,1,20151.1,31205.9,1,TRUE,0,3.121682,4.077904,64.82224,50,0,0,1,50,0,0,100
0,0,0,0,1,2,0,211,8,0,1,2,10,35525,70901,11,TRUE,0,2,5,50,83,2,0,1,83,0,1,20
0,0,0,0,0,3.108108,0,228,7,0,3,7,19,22357,68912,25,FALSE,0,1,4,32,73,0,0,1,73,0,0,37
0,0,0,0,0,23,0,134,66,0,0,0,4,11037,18485,6,FALSE,0,2,2,60,67,0,0,0,67,0,0,0
0,0,0,0,2,3,1,275,3,1,2,8,14,13503,27935,23,FALSE,0,6,7,48,67,0,0,0,47,0,0,57
0,2,2,0,2,1,3,10,10,0,1,1,1,3960,4570,1,FALSE,0,1,1,87,100,0,0,0,100,2,0,100
0,0,0,0,1,2,2,141,25,0,0,0,14,41782,69083,22,TRUE,0,4,5,60,58,0,0,1,58,0,0,0
0,1,1,0,1,4,2,420,4,0,3,4,7,39464,49561,15,FALSE,0,4,4,80,47,2,0,1,41,1,1,57
0,0,0,0,2,1,1,345,9,0,1,1,6,28382,38110,7,FALSE,0,2,3,74,100,0,0,0,86,0,0,17
0,1,0,1,2,1,1,59,1,1,2,2,3,16865,17353,4,FALSE,0,1,1,97,60,0,0,0,60,0,0,67
0,0,0,0,5,1,5,273,5,0,1,5,16,42706,63063,26,FALSE,0,8,10,68,68,0,0,0,57,0,0,31
0,0,0,0,0,15,1,145,14,0,0,2,5,43606,50438,8,FALSE,0,4,4,86,56,0,0,1,56,0,0,40
0,0,0,0,8,2,4,364,4,0,4,8,22,90891,156960,45,FALSE,0,5,12,58,48,0,0,0,42,0,0,36
0,2,2,0,2,2,2,241,5,0,1,1,7,28623,44480,12,FALSE,0,3,4,64,46,3,0,0,54,0,0,14
0,3,2,0,3,2,8,80,4,0,4,6,4,16374,21583,10,TRUE,0,2,3,76,73,0,0,3,36,1,0,150
0,0,0,0,4,1,1,152,7,0,2,10,22,61264,169832,36,TRUE,1,4,7,36,71,0,1,2,52,1,1,45
0,1,1,0,0,11,0,191,19,0,0,1,2,445,544,2,TRUE,0,1,1,82,33,0,0,1,67,0,0,50
0,0,0,0,0,3.108108,0,138,7,0,4,11,13,5333,28615,34,FALSE,0,1,3,19,74,0,0,0,37,0,0,85
0,7,7,0,4,3,13,99,5,0,1,2,9,9715,18395,23,TRUE,7,3,4,53,25,2,8,13,25,11,9,22
0,1,0,0,11,1,6,131,34,0,0,0,2,1325,3800,4,TRUE,1,0,1,35,13,0,1,6,25,1,1,0
0,3,1,1,10,0,11,96,4,0,2,3,4,7565,9649,3,TRUE,1,2,2,78,27,0,1,8,36,2,1,75
0,1,1,0,3,2,2,247,25,0,0,0,4,17206,20841,13,FALSE,0,2,3,83,54,0,0,0,31,0,0,0
0,0,0,0,2,1,1,153,9,0,1,1,16,31409,55291,18,FALSE,0,3,9,57,94,0,0,0,89,0,0,6
0,0,0,0,1,1,0,333,11,0,1,3,12,32185,60703,23,FALSE,0,2,5,53,63,0,0,1,50,0,0,25
0,2,1,0,3,4,4,98,7,0,1,1,7,2980,4197,16,TRUE,1,2,2,71,47,3,3,7,37,3,5,14
0,0,0,0,1,3,0,258,3,1,2,3,7,8740,11053,21,FALSE,0,4,4,79,36,3,0,1,28,0,1,43
0,0,0,0,3,4,1,311,4,0,4,20,24,84790,163281,47,FALSE,0,3,7,52,68,0,0,0,43,0,0,83
0,0,0,1,1,1,3,161,3,1,8,11,14,25937,62068,25,FALSE,0,3,5,42,58,0,0,0,45,0,0,79
0,1,1,0,0,3.108108,0,9,2,1,2,2,2,534,2163,1,FALSE,0,1,1,25,50,0,0,0,100,0,0,100
0,0,0,0,2,3,1,258,5,0,5,12,18,68264,86306,29,FALSE,0,11,13,79,74,0,0,0,58,0,0,67
0,0,0,0,1,1,1,315,6,0,4,8,11,23879,39836,29,FALSE,0,5,8,60,58,0,0,0,35,0,0,73
0,1,0,1,3,1,8,157,3,1,7,11,13,27664,33110,19,FALSE,0,6,9,84,76,0,0,0,62,0,0,85
0,0,0,0,0,8,0,152,8,0,1,1,7,20288,42478,14,FALSE,0,1,2,48,50,0,0,0,50,0,0,14
0,3,3,0,4,0,12,296,2,1,2,3,2,2298,2298,3,TRUE,0,1,1,100,60,0,1,1,40,2,1,150
0,0,0,0,1,1,4,147,13,0,0,4,10,18527,21576,28,FALSE,0,5,6,86,53,0,0,1,33,0,0,40
0,0,0,0,1,1,1,204,5,0,4,8,20,25843,104643,26,FALSE,0,2,4,25,79,0,0,0,69,0,0,40
0,0,0,0,0,7,3,53,7,0,4,9,11,24167,31930,13,FALSE,0,6,7,76,75,0,0,1,69,0,0,82
0,0,0,0,2,1,0,131,13,0,0,5,8,19731,31587,16,FALSE,0,1,3,62,81,0,0,0,50,0,0,63
0,0,0,0,3,1,1,160,4,0,3,7,23,77066,92456,37,FALSE,0,12,14,83,77,0,0,0,59,0,0,30
0,0,0,0,3,1,1,83,13,0,0,4,7,13894,30054,8,FALSE,0,2,4,46,78,0,0,0,78,0,0,57
0,1,0,0,2,0,0,308,0,1,3,3,11,19585,40366,17,FALSE,0,4,6,49,83,0,0,0,61,0,0,27
0,2,0,0,0,7,0,128,2,1,3,7,11,34450,42636,15,FALSE,0,8,10,81,50,0,0,1,61,0,0,64
0,2,2,0,3,1,12,133,3,1,1,1,5,43659,54725,8,TRUE,1,4,5,80,15,2,2,8,38,4,3,20
0,0,0,0,5,1,5,333,2,1,1,3,6,19206,24396,24,TRUE,0,3,3,79,25,0,0,1,21,0,0,50
0,1,0,0,0,13,10,263,16,0,0,2,6,7833,18264,20,TRUE,0,1,1,43,30,3,0,2,26,0,1,33
0,5,5,0,4,1,1,236,11,0,1,1,2,1921,1921,3,TRUE,1,1,1,100,25,0,2,3,50,5,2,50
0,5,4,0,7,1,2,71,2,1,7,15,13,10874,21223,17,FALSE,0,5,6,51,76,0,0,0,62,1,0,115
0,0,0,0,4,1,5,57,1,1,1,4,5,5574,8835,6,FALSE,0,2,4,63,86,0,0,0,71,0,0,80
0,0,0,0,1,0,1,429,15,0,0,1,21,21106,64391,23,FALSE,0,1,4,33,88,0,0,0,84,0,0,5
0,0,0,0,1,3,1,176,9,0,1,3,10,25983,33872,9,FALSE,0,3,4,77,55,3,0,0,91,0,0,30
0,0,0,0,1,5,1,142,3,1,3,6,15,55022,84537,18,TRUE,0,3,6,65,64,0,2,2,68,2,2,40
0,0,0,0,1,2,1,179,29,0,0,0,7,11833,12738,16,FALSE,0,4,5,93,56,3,0,2,44,0,2,0
0,0,0,0,12,1,10,217,3,1,4,7,9,18370,37263,24,TRUE,5,4,5,49,34,2,5,8,28,5,6,78
0,1,0,1,0,3.108108,0,102,11,0,2,2,7,11019,12111,15,TRUE,3,5,6,91,26,0,3,8,30,3,3,29
0,1,0,1,2,1,3,99,9,0,1,1,3,17626,27059,3,FALSE,0,1,2,65,75,0,0,0,75,0,0,33
0,0,0,0,2,1,0,213,6,0,1,1,7,38942,41559,13,TRUE,0,5,6,94,7,3,0,3,50,0,1,14
0,0,0,0,2,0,1,62,5,0,1,2,8,31012,62815,11,FALSE,0,1,3,49,64,0,0,0,73,0,0,25
0,10,6,0,7,1,8,385,6,0,3,4,1,455,775,14,TRUE,0,0,1,59,53,0,0,2,6,4,0,400
0,2,2,0,1,1,3,28,5,0,2,4,4,15140,18048,5,FALSE,0,2,3,84,100,0,0,0,80,0,0,100
0,0,0,0,0,12,1,148,12,0,1,2,2,38298,40651,13,TRUE,1,1,2,94,38,0,1,1,13,1,1,100
0,5,5,0,6,2,5,309,3,1,2,2,5,31751,33681,7,FALSE,0,3,4,94,67,0,0,0,56,5,0,40
0,2,1,0,3,2,16,234,3,1,6,8,13,25930,36552,29,TRUE,0,3,4,71,56,0,0,10,38,0,0,62
0,1,1,0,1,0,0,326,9,0,2,4,5,19877,25480,12,TRUE,1,3,4,78,35,0,1,3,29,2,1,80
0,0,0,0,0,19,0,348,24,0,0,2,8,274,5743,15,FALSE,0,0,0,5,63,0,1,1,50,1,1,25
0,0,0,0,1,1,1,239,6,0,2,2,6,949,7390,10,FALSE,0,1,1,13,40,1,0,3,60,0,0,33
0,0,0,0,0,7,1,313,10,0,2,7,15,53448,79890,24,FALSE,0,7,8,67,54,3,0,2,58,0,2,47
0,6,6,0,3,1,0,44,2,3,10,14,11,23335,27751,15,FALSE,0,7,9,84,65,0,0,0,48,4,0,127
0,3,3,0,1,1,1,221,9,0,1,2,4,12546,21104,5,FALSE,0,1,3,59,67,0,0,1,67,0,0,50
0,3,3,0,2,1,3,120,11,0,1,2,5,13619,18614,6,TRUE,3,1,2,73,42,0,3,5,42,6,3,40
0,0,0,0,1,4,7,261,8,0,5,10,22,81984,137611,36,FALSE,0,4,4,60,64,3,1,1,56,1,1,45
0,0,0,0,2,0,4,125,39,0,0,0,6,4682,7342,9,TRUE,1,2,3,64,28,3,1,2,33,1,2,0
0,3,0,1,1,0,0,183,14,0,0,1,6,6588,15795,9,TRUE,0,4,4,42,50,0,0,5,43,2,0,17
0,0,0,0,0,3.108108,0,445,16,0,0,1,9,22423,27367,15,FALSE,0,6,7,82,87,0,0,0,60,0,0,11
0,0,0,0,3,1,6,113,10,0,3,10,8,52149,57576,29,FALSE,0,6,7,91,70,0,0,0,27,0,0,125
0,1,1,0,3,3,5,376,5,0,2,2,13,15467,27509,14,TRUE,1,4,4,56,56,3,2,3,72,3,2,15
0,0,0,0,1,0,1,161,25,0,0,0,3,1589,10500,8,FALSE,0,0,0,15,60,0,0,0,30,0,0,0
0,0,0,0,1,3,0,210,84,0,0,0,3,5953,10822,5,TRUE,0,0,1,55,67,0,0,1,50,0,0,0
0,0,0,0,1,1,1,180,17,0,0,2,11,13527,15723,18,FALSE,0,6,6,86,57,3,0,1,52,0,1,18
0,0,0,0,6,1,3,91,1,1,5,8,11,21138,35426,26,FALSE,0,3,4,60,70,0,0,0,41,0,0,73
0,2,1,1,3,0,2,106,76,0,0,0,2,268,1000,2,TRUE,1,0,0,27,33,0,1,4,33,1,1,0
0,0,0,0,3,1,2,140,14,0,0,1,7,17814,23242,7,TRUE,1,3,3,77,78,0,1,2,78,1,1,14
0,0,0,0,0,16,1,232,12,0,1,3,5,1821,7622,15,TRUE,0,2,2,24,32,3,1,9,26,1,4,60
0,0,0,0,3,1,4,246,3,1,2,3,15,71126,76309,29,TRUE,0,11,12,93,61,0,0,1,45,0,0,20
0,4,3,0,3,1,2,110,9,0,1,2,1,241,4097,12,FALSE,0,0,0,6,42,0,0,1,8,2,0,200
0,2,2,0,3,1,3,188,22,0,0,2,6,14251,22371,8,TRUE,3,1,3,64,23,0,4,9,46,6,4,33
0,3,3,0,3,0,2,155,35,0,0,0,5,6855,11085,10,TRUE,1,1,1,62,25,0,5,6,42,8,5,0
0,0,0,0,3,0,2,16,16,0,0,3,3,2184,5000,3,FALSE,0,0,0,44,100,0,0,0,100,0,0,100
0,0,0,0,19,0,17,107,2,2,6,9,15,66130,80396,22,TRUE,1,5,7,82,50,0,1,6,50,1,1,60
0,0,0,0,1,1,0,127,44,0,0,0,3,42065,47606,8,TRUE,1,2,3,88,8,2,4,8,25,4,5,0
0,0,0,0,7,1,4,372,3,1,1,1,13,12169,43957,16,FALSE,0,1,2,28,70,0,0,0,65,0,0,8
0,0,0,0,3,1,3,72,3,1,2,6,11,19470,30661,15,FALSE,0,4,5,64,69,0,0,0,69,0,0,55
0,0,0,0,5,1,4,120,3,1,5,11,11,9078,16772,15,TRUE,0,3,3,54,61,2,0,1,61,0,1,100
0,0,0,0,12,0,9,115,3,1,8,22,28,207979,242934,44,FALSE,0,17,19,86,83,0,0,0,60,0,0,79
0,2,0,0,1,1,3,311,9,0,1,6,13,34583,44135,23,FALSE,0,7,8,78,65,3,0,0,57,0,0,46
0,0,0,0,3,3,4,32,3,1,3,4,5,3954,5979,4,FALSE,0,2,5,66,80,0,0,0,100,0,0,80
0,4,0,1,2,0,0,157,7,0,1,1,2,21179,23802,7,TRUE,1,2,2,89,38,0,1,1,25,2,1,50
0,0,0,0,1,0,2,109,6,0,3,4,10,31954,35414,22,TRUE,4,7,8,90,26,3,6,10,32,6,7,40
0,0,0,0,0,7,0,317,7,0,4,7,21,10591,80903,26,FALSE,0,1,1,13,73,2,0,1,70,0,1,33
0,5,1,0,0,8,1,150,20,0,0,2,4,17073,27107,5,TRUE,1,0,1,63,50,2,1,2,67,3,2,50
0,0,0,0,4,1,6,98,8,0,1,7,4,2903,4078,7,TRUE,2,1,1,71,38,0,3,3,31,3,3,175
0,1,0,1,3,2,5,114,2,1,2,2,3,25612,27283,7,TRUE,1,2,3,94,18,0,1,3,27,1,1,67
0,1,1,0,4,2,3,202,2,2,5,6,7,11766,19708,7,FALSE,0,3,3,60,67,0,0,0,78,1,0,86
0,0,0,0,2,4,7,265,3,2,3,6,13,25639,77037,19,FALSE,0,5,7,33,81,0,0,2,62,0,0,46
0,1,1,0,3,1,4,95,8,0,4,5,2,0,433,5,TRUE,0,3.121682,4.077904,0,30,2,0,2,20,1,1,250
0,0,0,0,1,3,1,162,21,0,0,1,3,26828,34190,6,TRUE,2,1,1,78,18,0,4,10,27,4,4,33
0,2,0,0,2,3,0,183,11,0,1,1,4,0,4082,13,FALSE,0,3.121682,4.077904,0,23,0,1,4,31,3,1,25
0,2,2,0,0,10,0,186,25,0,0,0,2,2317,4012,6,FALSE,0,0,2,58,38,3,0,1,25,1,0,0
0,0,0,0,0,3.108108,0,360,51,0,0,0,2,7937,8834,5,FALSE,0,2,2,90,40,0,0,0,40,0,0,0
0,0,0,0,1,2,2,82,2,1,5,11,15,5728,22801,19,FALSE,0,2,2,25,63,0,0,0,63,0,0,73
0,0,0,0,0,21,1,191,18,0,0,2,8,13525,28172,14,TRUE,1,2,3,48,20,3,2,6,53,2,4,25
0,0,0,0,7,1,16,65,7,0,3,15,15,30456,63283,24,FALSE,0,2,3,48,92,0,0,0,60,0,0,100
0,3,2,0,14,0,4,17,17,0,0,1,1,0,2000,1,FALSE,0,3.121682,4.077904,0,100,0,0,0,100,3,0,100
0,3,1,1,0,10,0,76,17,0,0,2,1,11345,20169,6,TRUE,1,0,1,56,29,0,1,8,7,1,1,200
0,0,0,0,2,1,1,127,7,0,1,1,7,18475,33981,17,TRUE,1,3,3,54,45,0,1,2,35,1,1,14
0,0,0,0,5,1,0,222,24,0,0,1,4,1961,12806,7,FALSE,0,0,0,15,57,0,0,1,57,0,0,25
0,0,0,0,2,1,1,243,3,1,2,3,10,12081,55959,16,FALSE,0,1,1,22,60,0,0,0,50,0,0,30
0,0,0,0,2,1,4,162,5,0,6,9,11,27854,48029,16,FALSE,0,2,5,58,71,0,0,0,65,0,0,82
0,0,0,0,1,1,1,282,12,0,1,3,10,39966,54409,16,FALSE,0,4,5,73,56,1,0,3,63,0,0,30
0,1,0,0,0,3.108108,0,259,25,0,0,0,3,20151.1,31205.9,8,TRUE,1,3.121682,4.077904,64.82224,40,0,1,5,30,1,1,0
0,0,0,0,0,3.108108,0,101,1,1,2,3,6,35442,39498,10,TRUE,2,3,3,90,40,1,3,4,40,3,3,50
0,0,0,0,6,0,4,92,2,1,4,6,19,72047,112928,29,FALSE,0,3,5,64,72,0,0,0,59,0,0,32
0,0,0,0,2,1,2,208,18,0,0,5,11,18873,35132,24,FALSE,0,4,6,54,54,1,0,1,42,0,0,45
0,2,2,0,0,3.108108,0,246,36,0,0,0,19,45036,160217,18,TRUE,5,0,7,28,67,0,5,5,79,7,5,0
0,12,10,0,1,5,1,189,24,0,0,1,3,10864,13138,8,TRUE,1,2,2,83,8,3,3,6,23,12,5,33
0,2,0,0,0,13,2,106,50,0,0,0,2,1340,1500,2,FALSE,0,1,1,89,100,0,0,0,100,0,0,0
0,5,5,0,1,0,2,170,7,0,1,3,5,3477,4156,9,FALSE,0,2,3,84,56,2,0,2,56,4,1,60
0,1,1,0,2,2,2,151,17,0,0,1,7,4519,5993,8,TRUE,1,2,5,75,9,3,3,5,64,4,5,14
0,0,0,0,3,0,0,196,6,0,4,9,14,20945,25911,24,FALSE,0,9,12,81,62,0,0,1,54,0,0,64
0,0,0,0,0,13,1,47,4,0,4,7,8,35806,52850,8,FALSE,0,1,5,68,73,0,0,0,73,0,0,88
0,1,1,0,4,0,8,195,3,1,3,5,6,9708,10901,14,FALSE,0,3,3,89,53,0,0,4,40,1,0,83
0,0,0,0,4,1,3,120,6,0,1,2,12,19210,22671,16,TRUE,1,7,7,85,72,0,1,2,67,1,1,17
0,0,0,0,2,1,1,167,3,1,6,9,19,36845,56317,32,FALSE,0,8,10,65,68,0,0,0,56,0,0,47
0,0,0,0,7,2,8,356,3,1,6,6,18,18323,30838,27,FALSE,0,7,7,59,55,2,1,3,58,1,2,33
0,1,1,0,1,1,1,93,3,1,5,6,5,18399,19089,9,TRUE,2,3,4,96,53,0,3,4,33,4,3,120
0,0,0,0,0,9,3,171,5,0,3,5,6,20267,20973,19,FALSE,0,4,4,97,30,0,2,3,26,2,2,83
0,0,0,0,1,6,3,158,5,0,3,9,7,10440,20624,10,FALSE,0,3,4,51,71,0,0,0,50,0,0,129
0,2,1,1,14,0,13,138,7,0,2,6,9,17253,20891,10,TRUE,0,6,7,83,73,1,0,1,82,0,0,67
0,1,0,1,7,0,7,98,19,0,0,4,3,6227,5654,4,TRUE,0,2,2,110,38,2,0,4,38,0,1,133
0,0,0,0,1,1,1,190,7,0,2,3,9,26742,45026,13,TRUE,0,4,5,59,71,0,0,1,64,0,0,33
0,0,0,0,8,1,8,88,5,0,4,7,11,41382,47693,19,FALSE,0,7,8,87,60,2,0,1,55,0,1,64
0,3,1,0,14,1,9,118,6,0,3,7,5,7467,12088,9,TRUE,4,2,2,62,47,0,5,6,33,5,5,140
0,1,0,0,3,1,7,109,12,0,2,3,12,12489,28984,20,TRUE,1,2,2,43,43,3,2,3,52,3,3,25
0,2,2,0,4,1,2,107,5,0,2,4,10,39166,45692,19,FALSE,0,6,8,86,70,0,0,0,50,2,0,40
0,3,2,0,4,1,3,80,5,0,1,1,1,594,691,1,TRUE,1,1,1,86,33,0,1,2,33,1,1,100
0,1,0,1,12,0,18,110,1,2,7,18,14,59940,69330,37,FALSE,0,6,8,86,69,0,0,0,36,0,0,129
0,0,0,0,3,1,3,142,15,0,0,1,13,34266,55065,22,FALSE,0,5,8,62,83,0,0,0,57,0,0,8
0,1,0,1,0,3.108108,0,319,2,1,2,4,5,306,722,7,TRUE,2,1,1,42,43,0,2,5,36,2,2,80
0,0,0,0,3,0,0,223,5,0,3,5,7,16506,19063,9,TRUE,0,5,6,87,55,1,1,1,64,1,1,71
